f1_mean,f1_std,f1_max,f1_min,f1_ptp,f1_rms,f1_max_rocof,f1_nadir_time,f1_rms_ratio,f2_mean,f2_std,f2_max,f2_min,f2_ptp,f2_rms,f2_max_rocof,f2_nadir_time,f2_rms_ratio,ptie_mean,ptie_std,ptie_max,ptie_min,ptie_ptp,ptie_rms,ptie_max_rocof,ptie_nadir_time,ptie_rms_ratio,H1,H2
1.335948951464161e-08,0.00014728549285791814,0.0006339483079500496,-0.0006230524741113186,0.0012570007238537073,0.0001472773146815598,10017.8359375,21.26,0.08839782297592941,-2.9239416221571446e-08,0.00013455285807140172,0.0006668639252893627,-0.0006751818582415581,0.0013420458417385817,0.00013454537838697433,10025.5634765625,22.24,0.1056248672604629,2.6114607862837147e-06,0.0015040368307381868,0.006931765470653772,-0.006346140988171101,0.01327790692448616,0.0015039555728435516,10001.84375,21.79,0.08114485436709695,5.756814956665039,3.9528920650482178
-1.628328938352297e-08,0.00015157922462094575,0.0006060157320462167,-0.0005974032683297992,0.001203418942168355,0.00015157079906202853,10007.3125,21.35,0.10238234003792769,5.744989550748869e-08,0.0001465910318074748,0.000604522239882499,-0.0006129734101705253,0.0012174956500530243,0.00014658289728686213,10006.4609375,22.94,0.09111346290975005,6.143710379546974e-06,0.001762676052749157,0.008472152054309845,-0.007837105542421341,0.016309257596731186,0.0017625887412577868,10013.1123046875,22.11,0.09719843059012874,6.850656509399414,7.474239349365234
3.6387655200087465e-07,0.00016566304839216173,0.0008796557667665184,-0.0009619203046895564,0.0018415760714560747,0.00016565424448344857,10004.1884765625,20.88,0.19785112646029412,2.865983219635382e-07,0.00014219817239791155,0.0007995741907507181,-0.0008274031570181251,0.0016269773477688432,0.00014219057629816234,10007.357421875,21.95,0.12460337072199316,7.687882316531613e-06,0.0016635025385767221,0.008578769862651825,-0.008465687744319439,0.01704445853829384,0.001663427916355431,10037.8017578125,21.43,0.14176114352694447,3.0695245265960693,3.8699939250946045
-2.4915340191000723e-07,0.00015460023132618517,0.0007154562044888735,-0.000729006074834615,0.0014444622211158276,0.0001545918348710984,10088.087890625,21.14,0.12347317640369466,1.2509533853233279e-08,0.00014005273988004774,0.0006639937055297196,-0.0006716942880302668,0.0013356879353523254,0.00014004495460540056,19849.5859375,22.53,0.11369356940309491,7.352772627200466e-06,0.001783127780072391,0.00904322974383831,-0.008572910912334919,0.017616141587495804,0.0017830438446253538,10011.94140625,21.81,0.08767767368359582,4.696319103240967,6.459151744842529
2.879564249269606e-07,0.0001529034343548119,0.0005608501378446817,-0.0006019119173288345,0.0011627620551735163,0.00015289521252270788,10056.296875,21.54,0.06944759208910335,2.6939821395899344e-07,0.00013332313392311335,0.0005933167412877083,-0.0006207632832229137,0.001214080024510622,0.00013331600348465145,10028.0390625,22.46,0.11678098785735493,4.835470008401899e-06,0.0015473145758733153,0.006408194545656443,-0.005794065538793802,0.012202260084450245,0.001547236111946404,10235.0361328125,22.01,0.09016352675902181,7.735771656036377,3.848526954650879
6.837852595253935e-08,0.00014421659579966217,0.0005675091524608433,-0.0005534097435884178,0.001120918896049261,0.0001442086067982018,11106.3427734375,21.34,0.14636075042266736,1.112351366572284e-08,0.0001394748396705836,0.0005850090528838336,-0.0006170132546685636,0.0012020223075523973,0.00013946709805168211,10006.935546875,22.73,0.13552211469873446,4.942051873513265e-06,0.0016188296722248197,0.007460317574441433,-0.007163334637880325,0.014623652212321758,0.001618747366592288,10052.927734375,21.98,0.13118711887151838,6.684159278869629,6.217905521392822
5.435880439108587e-07,0.00015406926104333252,0.0005833770846948028,-0.0006031487719155848,0.0011865259148180485,0.0001540616649435833,10009.994140625,21.57,0.06296388084957329,4.7226788524312724e-07,0.00013299564307089895,0.0006736454088240862,-0.0006211984436959028,0.001294843852519989,0.00013298909470904619,19863.724609375,22.3,0.15264868627537806,6.432071586459642e-06,0.0015279555227607489,0.006262748036533594,-0.0055600302293896675,0.011822778731584549,0.0015278842765837908,10091.5654296875,21.97,0.09625737098898948,7.32738733291626,3.200031042098999
9.355643015851456e-08,0.00017398253839928657,0.0007937494665384293,-0.0008639123407192528,0.0016576617490500212,0.00017397289047949016,11521.8671875,20.9,0.09598816452244827,9.337433226619396e-08,0.00013587404100690037,0.0006123821367509663,-0.0006671086302958429,0.0012794907670468092,0.00013586653221864253,10004.888671875,22.34,0.06382840017217187,7.511583135055844e-06,0.0018454036908224225,0.009591626934707165,-0.009637490846216679,0.019229117780923843,0.0018453163793310523,10071.7607421875,21.6,0.061902063452322915,3.538729667663574,7.499335765838623
-1.663803459450719e-07,0.00014934914361219853,0.0006156127201393247,-0.0006076971185393631,0.0012233098968863487,0.00014934093633200973,10014.6728515625,21.26,0.07750492361482506,1.1040502556625142e-07,0.00013910616689827293,0.0006845666212029755,-0.000644764571916312,0.0013293311931192875,0.00013909848348703235,10067.505859375,22.37,0.09730664371747577,6.421415946533671e-06,0.0015379656106233597,0.007045229431241751,-0.006552417296916246,0.013597646728157997,0.0015378936659544706,10002.71484375,21.85,0.06186261368883926,6.312136650085449,4.402652740478516
2.0997441652070847e-07,0.00016756662807893008,0.0007742450688965619,-0.0007389579550363123,0.0015132030239328742,0.00016755744582042098,10359.5703125,20.96,0.16413505507257092,1.940519780418981e-07,0.00013623308041132987,0.0006429419154301286,-0.0006130069377832115,0.0012559487950056791,0.0001362256589345634,10009.080078125,22.51,0.09286547987367964,4.9510199460200965e-06,0.0018525319173932076,0.009626451879739761,-0.008727656677365303,0.018354108557105064,0.0018524357583373785,10047.962890625,21.68,0.10418023481479742,4.074181079864502,7.637723445892334
