f1_mean,f1_std,f1_max,f1_min,f1_ptp,f1_rms,f1_max_rocof,f1_nadir_time,f1_rms_ratio,f2_mean,f2_std,f2_max,f2_min,f2_ptp,f2_rms,f2_max_rocof,f2_nadir_time,f2_rms_ratio,ptie_mean,ptie_std,ptie_max,ptie_min,ptie_ptp,ptie_rms,ptie_max_rocof,ptie_nadir_time,ptie_rms_ratio,H1,H2
3.800664899245021e-06,0.00027444015722721815,0.0012509061489254236,-0.0010834893910214305,0.0023343954235315323,0.0002744512166827917,10000.4482421875,21.43,0.3028945255745918,6.495429261121899e-07,0.00016544631216675043,0.0007433459395542741,-0.0006123380153439939,0.001355683896690607,0.00016543841047678143,10954.3916015625,22.21,0.5695758493742764,2.5889943572110496e-05,0.006478957831859589,0.021923944354057312,-0.015804823487997055,0.03772876784205437,0.006478649564087391,10000.0615234375,22.85,0.745880265273725,3.941807508468628,5.437375545501709
3.6773756164620863e-06,0.000262623856542632,0.001170995645225048,-0.001036476343870163,0.002207471989095211,0.0002626350033096969,10000.65625,21.44,0.3066385071284218,7.649941835552454e-07,0.00016521535872016102,0.0007439852925017476,-0.0006169407861307263,0.001360926078632474,0.00016520795179530978,10000.7373046875,22.21,0.5657658863564861,2.4960952941910364e-05,0.006493524182587862,0.021454738453030586,-0.01545324083417654,0.03690797835588455,0.0064932117238640785,10000.0869140625,23.15,0.7275466491615543,4.205275535583496,5.481054306030273
4.348202310211491e-06,0.0002704270009417087,0.0011213228572160006,-0.0009377479436807334,0.002059070859104395,0.00027044693706557155,10000.3828125,22.06,0.3502122422821864,9.70259065979917e-07,0.00016835718997754157,0.0006474542897194624,-0.0004901920910924673,0.0011376463808119297,0.0001683506416156888,10013.5927734375,23.11,0.6453965033589174,4.0100385376717895e-05,0.006847044453024864,0.02314578741788864,-0.016556210815906525,0.039701998233795166,0.006846781820058823,9999.9619140625,23.43,0.7309793752168813,6.313283920288086,3.1766576766967773
4.016452294308692e-06,0.0002486998855601996,0.0011032050242647529,-0.0009672017768025398,0.0020704069174826145,0.00024871851201169193,10001.822265625,21.66,0.3519314769172061,1.0089513580169296e-06,0.00016559446521569043,0.0007120055961422622,-0.0005763527587987483,0.0012883583549410105,0.0001655883388593793,10000.17578125,22.7,0.5966876202200742,3.3638370950939134e-05,0.006581393536180258,0.021340573206543922,-0.015214325860142708,0.03655489906668663,0.0065811146050691605,10000.0712890625,22.94,0.7535120434457456,5.225307464599609,7.233021259307861
3.7909937873337185e-06,0.0002991425571963191,0.0013416470028460026,-0.0012196952011436224,0.002561342203989625,0.00029914997867308557,10317.6728515625,21.32,0.29351597384524464,4.293556798984355e-07,0.00016802891332190484,0.0008036356884986162,-0.0006424453458748758,0.001446081092581153,0.0001680201239651069,10006.5908203125,21.99,0.5668367612022548,1.7657139324001037e-05,0.006472951732575893,0.02250612899661064,-0.016164300963282585,0.03867042809724808,0.006472616456449032,10000.0751953125,22.73,0.7349316917272912,3.2178397178649902,4.021165370941162
4.93154357172898e-06,0.00025261816335842013,0.0009683602256700397,-0.0008608817588537931,0.0018292419845238328,0.0002526522730477154,10003.259765625,22.23,0.3846893358413949,1.5468336869162158e-06,0.00016664131544530392,0.0005707142408937216,-0.0004380164318718016,0.0010087306145578623,0.0001666392490733415,10004.640625,23.66,0.6606658289908449,5.2027837227797136e-05,0.0069010695442557335,0.022576965391635895,-0.01624460518360138,0.038821570575237274,0.006900882348418236,9999.9560546875,23.9,0.74506759623916,7.734958648681641,4.609585762023926
4.27339273301186e-06,0.00026617312687449157,0.0010917847976088524,-0.0009070589439943433,0.001998843625187874,0.0002661926264408976,10000.353515625,22.0,0.34321902187004066,1.3363292055146303e-06,0.00016927129763644189,0.0006240051006898284,-0.0004275602987036109,0.0010515653993934393,0.00016926716489251703,10015.89453125,21.91,0.7642709421005339,3.9884693251224235e-05,0.006843980867415667,0.023258540779352188,-0.016669144853949547,0.039927683770656586,0.00684371730312705,10000.0634765625,23.61,0.7361271954923377,6.537812232971191,3.3295180797576904
3.443212335696444e-06,0.00029428538982756436,0.0013061737408861518,-0.0011126502649858594,0.002418824005872011,0.0002942892024293542,10002.76171875,21.54,0.2938516969947554,6.915852281963453e-07,0.00016804122424218804,0.0007140812813304365,-0.0005755916354246438,0.0012896729167550802,0.00016803332255221903,10005.119140625,21.7,0.5984182578831838,1.9649894966278225e-05,0.0065487343817949295,0.02318779192864895,-0.017396695911884308,0.040584489703178406,0.00654840050265193,10000.056640625,23.0,0.7355768734354259,3.9721596240997314,3.603607654571533
4.333521246735472e-06,0.00024264014791697264,0.0009680319926701486,-0.0008187940111383796,0.0017868259456008673,0.00024266535183414817,10000.0693359375,21.94,0.38732591792260473,9.94931838249613e-07,0.00016480678459629416,0.0006326439324766397,-0.0005008672596886754,0.0011335111921653152,0.0001648006436880678,10000.123046875,22.79,0.6268797853521301,3.709057637024671e-05,0.006753981113433838,0.021190229803323746,-0.015369717963039875,0.036559946835041046,0.006753707304596901,10000.08203125,23.95,0.7434931964261386,7.350656509399414,6.946744918823242
3.2801037832541624e-06,0.00025932290009222925,0.0012022609589621425,-0.0011162267765030265,0.002318487735465169,0.0002593292447272688,10001.50390625,21.38,0.3153118873163452,4.5009963400843844e-07,0.00016692018834874034,0.0007622106350027025,-0.0006385095766745508,0.0014007202116772532,0.00016691152995917946,10000.0576171875,22.38,0.5547773438188223,1.0019607543654274e-05,0.006428568623960018,0.021469995379447937,-0.015715666115283966,0.0371856614947319,0.00642821891233325,10000.078125,22.46,0.734288725590327,3.8406691551208496,6.723543643951416
4.366838311398169e-06,0.0002648289082571864,0.001070287893526256,-0.0009830814087763429,0.002053369302302599,0.00026485021226108074,10000.3974609375,21.94,0.3319630574019582,8.60728334828309e-07,0.00016328606579918414,0.0005882505211047828,-0.00043362026917748153,0.001021870761178434,0.0001632792700547725,13928.625,22.04,0.6862294360335792,2.902422784245573e-05,0.006681528873741627,0.022580325603485107,-0.017078088596463203,0.03965841233730316,0.006681220605969429,9999.953125,23.31,0.7261928155228498,5.419155120849609,3.1856696605682373
4.650394657801371e-06,0.00023947141016833484,0.0009697027271613479,-0.0008255003485828638,0.0017952030757442117,0.00023950327886268497,10000.1884765625,21.96,0.39535923028026315,1.310512288910104e-06,0.00016546704864595085,0.0006421988946385682,-0.0005129168857820332,0.0011551157804206014,0.00016546306142117828,10000.09765625,22.83,0.6358022206915509,4.50982952315826e-05,0.006710188928991556,0.021049058064818382,-0.01479995995759964,0.03584901988506317,0.006709967739880085,10000.0771484375,23.66,0.7620508011085295,6.886752128601074,7.7313103675842285
4.256266493030125e-06,0.0002461975673213601,0.0010413344716653228,-0.0009229352581314743,0.001964269671589136,0.00024622067576274276,10000.1572265625,21.84,0.35468203163811635,1.2225029877299676e-06,0.00016704619338270277,0.000692869711201638,-0.0005506923189386725,0.0012435619719326496,0.0001670413912506774,10000.142578125,22.73,0.5985595535400791,4.047430047648959e-05,0.006661607418209314,0.021010447293519974,-0.01542299147695303,0.03643343970179558,0.006661360152065754,10000.0693359375,23.24,0.7356409547117916,5.9229416847229,7.839787006378174
4.165191057836637e-06,0.00026127416640520096,0.0010977481724694371,-0.0009887819178402424,0.0020865299738943577,0.0002612928510643542,10000.1533203125,21.68,0.32941750390609026,7.0617966230202e-07,0.00016382573812734336,0.0006801429553888738,-0.0005525876767933369,0.0012327306903898716,0.00016381815657950938,10028.806640625,22.35,0.6044609861939427,2.6342097044107504e-05,0.006593011319637299,0.02199077233672142,-0.016289759427309036,0.03828053176403046,0.006592697463929653,10000.05859375,23.28,0.7294010533435392,4.980440139770508,5.050454616546631
4.139067641517613e-06,0.00024184508947655559,0.0010598463704809546,-0.0009460814180783927,0.0020059277303516865,0.00024186707742046565,10001.0380859375,21.6,0.377043748446779,1.064459183908184e-06,0.00016418303130194545,0.0006918584695085883,-0.0005815464537590742,0.0012734049232676625,0.0001641773706069216,10000.0615234375,22.61,0.6050463855666482,4.1364695789525285e-05,0.006495309062302113,0.021161014214158058,-0.015133311040699482,0.036294326186180115,0.006495079956948757,9999.9775390625,22.67,0.7783961359717593,4.857700347900391,7.879421710968018
4.4759290176443756e-06,0.00024478480918332934,0.0009401236311532557,-0.0008143941522575915,0.0017545177834108472,0.0002448121376801282,10000.01953125,22.17,0.39341825617061965,1.1529355106176808e-06,0.00016598269576206803,0.0005847972934134305,-0.0004501715302467346,0.0010349687654525042,0.00016597748617641628,10000.126953125,22.71,0.6456987862997839,4.44083234469872e-05,0.006890914868563414,0.02204914018511772,-0.01590370386838913,0.03795284405350685,0.006890674587339163,10000.0576171875,24.05,0.7569228720820896,7.925568103790283,6.063304424285889
3.6377748529048404e-06,0.00027574249543249607,0.0011321291094645858,-0.0010471190325915813,0.002179248258471489,0.0002757511683739722,10000.232421875,21.66,0.311400249168024,6.981865681154886e-07,0.00016305490862578154,0.0006401913706213236,-0.0005383042152971029,0.0011784955859184265,0.00016304734162986279,10000.548828125,22.01,0.6204257311294036,2.1707022824557498e-05,0.006578277796506882,0.022805549204349518,-0.01706903986632824,0.039874590933322906,0.006577948573976755,10000.115234375,23.14,0.7346846800406319,4.495732307434082,3.733548641204834
3.6835833725490374e-06,0.0002519457193557173,0.001123964786529541,-0.0010323579190298915,0.0021563228219747543,0.0002519586414564401,10000.3232421875,21.5,0.33872556185183544,6.240684342628811e-07,0.00016719545237720013,0.0007370932726189494,-0.0006332228658720851,0.0013703161384910345,0.0001671873324085027,10000.0966796875,22.41,0.5633481323937736,1.7290720279561356e-05,0.006508054677397013,0.021414080634713173,-0.015567297115921974,0.03698137775063515,0.00650771614164114,10000.091796875,22.56,0.7445399165898466,4.447636604309082,7.399577617645264
4.039770828967448e-06,0.00026269807131029665,0.0010883950162678957,-0.0009349969332106411,0.002023391891270876,0.0002627145731821656,10000.703125,21.93,0.34159172889837,1.1480526609375374e-06,0.0001633336505619809,0.0005877314251847565,-0.0004769439110532403,0.0010646753944456577,0.0001633286155993119,10071.5283203125,22.1,0.6696195511309755,3.575266237021424e-05,0.0067072706297039986,0.022738877683877945,-0.01648760959506035,0.03922648727893829,0.006706993095576763,10000.0927734375,23.46,0.7418840118192942,5.508542537689209,4.110282897949219
