f1_mean,f1_std,f1_max,f1_min,f1_ptp,f1_rms,f1_max_rocof,f1_nadir_time,f1_rms_ratio,f2_mean,f2_std,f2_max,f2_min,f2_ptp,f2_rms,f2_max_rocof,f2_nadir_time,f2_rms_ratio,ptie_mean,ptie_std,ptie_max,ptie_min,ptie_ptp,ptie_rms,ptie_max_rocof,ptie_nadir_time,ptie_rms_ratio,H1,H2
-1.2989168681087904e-05,0.0027918012347072363,0.012733259238302708,-0.01219877414405346,0.02493203431367874,0.002791676437482238,19780.1484375,88.81,72.75821229341274,6.995773583184928e-05,0.005712748970836401,0.025408077985048294,-0.023439306765794754,0.04884738475084305,0.00571285979822278,10016.888671875,87.65,112.01489622771469,-0.0008672096882946789,0.044727765023708344,0.18609905242919922,-0.20185205340385437,0.3879511058330536,0.0447336845099926,19947.79296875,89.56,91.20490515771252,6.591189861297607,3.5696909427642822
1.0432679118821397e-05,0.0016528174746781588,0.005237674806267023,-0.005114791449159384,0.010352466255426407,0.0016527585685253143,10050.7548828125,88.76,10.54938251678242,-3.7167842492635828e-06,0.0008042517583817244,0.0024271898437291384,-0.002673381008207798,0.005100570619106293,0.000804215669631958,10063.8251953125,89.89,7.025964763852216,-0.00011396015906939283,0.010218589566648006,0.03114435262978077,-0.032774291932582855,0.06391864269971848,0.010218656621873379,10016.00390625,89.31,8.92616995281709,3.555485963821411,3.4197583198547363
2.3697722895121842e-07,0.00018122549226973206,0.0006804847507737577,-0.0006122298655100167,0.0012927146162837744,0.00018121558241546154,10028.23828125,46.44,0.511254472781396,7.30207005972261e-08,9.782447887118906e-05,0.0003671221493277699,-0.0003802203864324838,0.0007473425357602537,9.781907283468172e-05,19916.650390625,43.01,0.2972201138012847,-1.503389626122953e-06,0.0013116272166371346,0.005997421685606241,-0.003978966269642115,0.009976387955248356,0.0013115552719682455,10783.5400390625,23.62,0.3235604740548309,4.219195365905762,4.697824001312256
1.7422300047087447e-08,0.00016053012222982943,0.0005899062962271273,-0.0004265025199856609,0.0010164087871089578,0.00016052120190579444,10002.171875,20.83,0.8597508915472193,-6.400041030474313e-08,9.91671477095224e-05,0.0003324938879813999,-0.00034825075999833643,0.0006807446479797363,9.91616616374813e-05,10005.1279296875,24.52,0.4840395955036952,3.4918559776997427e-06,0.0012517874129116535,0.004728750325739384,-0.004537261091172695,0.009266011416912079,0.0012517228024080396,10058.4013671875,23.72,0.6398150843173551,4.489381790161133,4.554230690002441
2.2320431725120216e-08,8.23246082291007e-05,0.0004189321771264076,-0.0004286092589609325,0.0008475414360873401,8.232004620367661e-05,10110.2626953125,20.81,0.12498059618051569,7.206863728015378e-08,5.382680319598876e-05,0.00027824952849186957,-0.00026272889226675034,0.0005409783916547894,5.382386370911263e-05,10114.5615234375,21.97,0.23807038549982115,5.980304251806956e-08,0.0009048478095792234,0.004703353624790907,-0.004514326341450214,0.009217679500579834,0.0009047975181601942,10004.1142578125,21.41,0.10401096057314954,5.801899433135986,7.768282413482666
-1.7254799900001672e-07,9.94135916698724e-05,0.0005022452096454799,-0.00044563988922163844,0.0009478850988671184,9.940822201315314e-05,10356.984375,20.79,0.20169979703601504,-6.43414495016259e-08,5.553460505325347e-05,0.0002774646563921124,-0.00026425314717926085,0.0005417178035713732,5.553155642701313e-05,10013.78125,21.82,0.34110941889564367,2.3723969206912443e-06,0.0009192885481752455,0.004637277219444513,-0.004425457213073969,0.009062734432518482,0.0009192405268549919,10060.265625,21.34,0.17743357966037868,4.989786148071289,6.918113708496094
-2.8717931144228714e-08,7.579961675219238e-05,0.00038316045538522303,-0.00041489096474833786,0.0007980514201335609,7.579541124869138e-05,10007.0361328125,20.83,0.14037413956900022,1.705854302258558e-08,6.0568901972146705e-05,0.0002510787162464112,-0.00026787162641994655,0.0005189503426663578,6.056554047972895e-05,10166.9462890625,21.95,0.11816518565155947,9.553840527587454e-07,0.0008807331323623657,0.004018377047032118,-0.004074620082974434,0.008092997595667839,0.0008806847035884857,10003.5107421875,21.43,0.08707831351708617,6.373370170593262,6.29962158203125
-1.5591667761327699e-06,0.0007236090605147183,0.0016567088896408677,-0.0016336297849193215,0.0032903386745601892,0.0007235705270431936,10074.7314453125,87.84,5.7285786815171855,8.040209564796896e-08,0.00014510503388009965,0.0004100441001355648,-0.0003416377294342965,0.0007516818586736917,0.0001450970012228936,10030.8427734375,42.86,3.1541649072319715,3.091497637797147e-05,0.003646563272923231,0.008273023180663586,-0.008070415817201138,0.016343438997864723,0.0036464917939156294,10021.4345703125,88.36,4.408527623543402,3.278193235397339,5.588240623474121
-3.6400253975443775e-06,0.00041205305024050176,0.0009360883268527687,-0.0009485578630119562,0.0018846462480723858,0.0004120462399441749,10001.18359375,89.47,4.076102159457539,6.900464768477832e-07,0.00020361188217066228,0.0005980092100799084,-0.000496193184517324,0.0010942023945972323,0.0002036017394857481,10035.642578125,42.84,2.566179282700618,2.4940402454376454e-06,0.0025568436831235886,0.006441912148147821,-0.005749260541051626,0.012191172689199448,0.002556702820584178,19667.046875,85.71,3.0494236240879284,3.6196959018707275,3.8368377685546875
-1.0161501506900095e-07,9.146181400865316e-05,0.00048683214117772877,-0.00045876135118305683,0.0009455934632569551,9.145678632194176e-05,13047.8759765625,20.79,0.16149448794428375,-3.914044555131113e-08,5.0906830438179895e-05,0.00025697695673443377,-0.0002436760551063344,0.0005006529972888529,5.090401828056201e-05,10083.7255859375,21.91,0.08698346023892144,1.0446672149555525e-06,0.0008991941576823592,0.004767814185470343,-0.004445871338248253,0.009213685989379883,0.0008991448557935655,10022.3232421875,21.4,0.08481478587131605,5.496057510375977,7.8922834396362305
-4.300188649608572e-08,0.00010978746286127716,0.0003986925876233727,-0.0004786491044797003,0.0008773417212069035,0.00010978137288475409,10011.0302734375,20.7,0.23382577161532525,-5.5067978621536895e-08,8.376348705496639e-05,0.000305285764625296,-0.00032733328407630324,0.0006326190195977688,8.375885226996616e-05,10003.556640625,24.58,0.18866371059208564,8.378016786991793e-07,0.0009933168767020106,0.0040629953145980835,-0.004407871048897505,0.008470866829156876,0.0009932620450854301,10003.8486328125,23.77,0.10080939996963571,4.684823989868164,4.875203609466553
